大区域,小区域,小区名,该房源建筑时间,小区建造时间,楼栋数量,房屋数量,地铁距离,物业公司,物业费,开发商,房屋类型,房源链接,房源标题,房源户型,房源楼层,房源总楼,电梯,装修,面积,朝向,住宅类型,关注,发布时间,房屋总价,房屋单价,笋度
东湖高新,民族大道,清江山水,2008,2008,89栋,7257户,暂无地铁,湖北清江物业有限责任公司武汉分公司,1.8至2.48元/平米/月,湖北清江置业有限责任公司,板楼,https://wh.lianjia.com/ershoufang/104101499393.html,视野开阔，采光充足，出行方便，业主诚心出售。,2室2厅1厨1卫,中楼层 (共11层),['共11层'],有,精装,92.98㎡,南,普通住宅,5,2018-11-04,200,21511,1.02404075026183
东湖高新,民族大道,清江山水,2008,2008,89栋,7257户,暂无地铁,湖北清江物业有限责任公司武汉分公司,1.8至2.48元/平米/月,湖北清江置业有限责任公司,板楼,https://wh.lianjia.com/ershoufang/104102115609.html,精装三房 中间楼层 满两年 价格带车位,3室2厅1厨1卫,中楼层 (共11层),['共11层'],有,精装,100.44㎡,南,普通住宅,3,2019-05-03,230,22900,1.0901647148433782
东湖高新,民族大道,清江山水,2008,2008,89栋,7257户,暂无地铁,湖北清江物业有限责任公司武汉分公司,1.8至2.48元/平米/月,湖北清江置业有限责任公司,板楼,https://wh.lianjia.com/ershoufang/104100981179.html,清江山水 自住装修三房 中间楼层  看房方便 价格可谈,3室2厅1厨1卫,中楼层 (共11层),['共11层'],有,精装,92㎡,南,普通住宅,39,2018-05-14,219,23805,1.13324764353042
东湖高新,民族大道,清江山水,2008,2008,89栋,7257户,暂无地铁,湖北清江物业有限责任公司武汉分公司,1.8至2.48元/平米/月,湖北清江置业有限责任公司,板楼,https://wh.lianjia.com/ershoufang/104101089851.html,业主自住精装修，诚心出售，看房随时,3室2厅1厨2卫,低楼层 (共32层),['共32层'],有,精装,126.27㎡,南 北,普通住宅,12,2018-07-06,275,21779,1.036799009806722
东湖高新,民族大道,清江山水,2008,2008,89栋,7257户,暂无地铁,湖北清江物业有限责任公司武汉分公司,1.8至2.48元/平米/月,湖北清江置业有限责任公司,板楼,https://wh.lianjia.com/ershoufang/104101637531.html,清江山水2.2期南北通透四房诚心出售,4室2厅1厨2卫,高楼层 (共32层),['共32层'],有,精装,106.32㎡,南 北,普通住宅,7,2018-12-19,238,22386,1.065695515566981
东湖高新,民族大道,清江山水,2008,2008,89栋,7257户,暂无地铁,湖北清江物业有限责任公司武汉分公司,1.8至2.48元/平米/月,湖北清江置业有限责任公司,板楼,https://wh.lianjia.com/ershoufang/104101825562.html,软件园旁 清江山水精装3房，视野开阔，诚心出售。,3室2厅1厨1卫,中楼层 (共32层),['共32层'],有,精装,104.51㎡,南,普通住宅,25,2019-03-02,235,22486,1.0704560601732838
东湖高新,民族大道,清江山水,2008,2008,89栋,7257户,暂无地铁,湖北清江物业有限责任公司武汉分公司,1.8至2.48元/平米/月,湖北清江置业有限责任公司,板楼,https://wh.lianjia.com/ershoufang/104101842920.html,清江山水3期7月满二新精装带地暖户型楼层通风采光都好,3室2厅1厨1卫,中楼层 (共32层),['共32层'],有,精装,107.82㎡,南,普通住宅,16,2019-03-05,260,24115,1.148005331809959
东湖高新,民族大道,清江山水,2008,2008,89栋,7257户,暂无地铁,湖北清江物业有限责任公司武汉分公司,1.8至2.48元/平米/月,湖北清江置业有限责任公司,板楼,https://wh.lianjia.com/ershoufang/104101533764.html,清江山水精装三房，拎包入住 产证满二,3室2厅1厨2卫,低楼层 (共11层),['共11层'],有,精装,129㎡,南,普通住宅,30,2018-11-15,260,20156,0.9595353708464248
东湖高新,民族大道,清江山水,2008,2008,89栋,7257户,暂无地铁,湖北清江物业有限责任公司武汉分公司,1.8至2.48元/平米/月,湖北清江置业有限责任公司,板楼,https://wh.lianjia.com/ershoufang/104101724101.html,1.3期小高层两房 户型方正 自住满两年,2室2厅1厨1卫,中楼层 (共11层),['共11层'],有,简装,90㎡,南,普通住宅,2,2019-01-20,210,23334,1.110825478434733
东湖高新,民族大道,清江山水,2008,2008,89栋,7257户,暂无地铁,湖北清江物业有限责任公司武汉分公司,1.8至2.48元/平米/月,湖北清江置业有限责任公司,板楼,https://wh.lianjia.com/ershoufang/104101765713.html,清江山水  紧凑两房   中间楼层,2室2厅1厨1卫,高楼层 (共25层),['共25层'],有,简装,55.01㎡,东北,普通住宅,51,2019-02-16,128,23269,1.107731124440636
东湖高新,民族大道,清江山水,2008,2008,89栋,7257户,暂无地铁,湖北清江物业有限责任公司武汉分公司,1.8至2.48元/平米/月,湖北清江置业有限责任公司,板楼,https://wh.lianjia.com/ershoufang/104101800823.html,光谷软件园 清江山水 精装两房 诚心出售,2室2厅1厨1卫,低楼层 (共18层),['共18层'],有,简装,73.28㎡,南,普通住宅,10,2019-02-24,165,22517,1.0719318290012378
东湖高新,民族大道,清江山水,2008,2008,89栋,7257户,暂无地铁,湖北清江物业有限责任公司武汉分公司,1.8至2.48元/平米/月,湖北清江置业有限责任公司,板楼,https://wh.lianjia.com/ershoufang/104101915509.html,清江山水3.2期精装两房，客厅主卧朝南，采光充足,2室2厅1厨1卫,中楼层 (共28层),['共28层'],暂无数据,精装,84.01㎡,南,普通住宅,17,2019-03-20,175,20831,0.9916690469389698
东湖高新,民族大道,清江山水,2008,2008,89栋,7257户,暂无地铁,湖北清江物业有限责任公司武汉分公司,1.8至2.48元/平米/月,湖北清江置业有限责任公司,板楼,https://wh.lianjia.com/ershoufang/104101322415.html,光谷软件园，成熟社区，清江山水三房两厅两卫户型,3室2厅1厨2卫,低楼层 (共18层),['共18层'],有,精装,126㎡,南,普通住宅,9,2018-09-14,268,21270,1.0125678377606397
东湖高新,民族大道,清江山水,2008,2008,89栋,7257户,暂无地铁,湖北清江物业有限责任公司武汉分公司,1.8至2.48元/平米/月,湖北清江置业有限责任公司,板楼,https://wh.lianjia.com/ershoufang/104101528541.html,业主自住精装修带暖气，无贷款，看房随时,2室2厅1厨1卫,中楼层 (共33层),['共33层'],有,精装,81㎡,南,普通住宅,14,2018-11-13,175,21605,1.0285156621917548
东湖高新,民族大道,清江山水,2008,2008,89栋,7257户,暂无地铁,湖北清江物业有限责任公司武汉分公司,1.8至2.48元/平米/月,湖北清江置业有限责任公司,板楼,https://wh.lianjia.com/ershoufang/104101588166.html,清江山水 4室2厅 235万,4室2厅1厨2卫,低楼层 (共32层),['共32层'],有,精装,106.7㎡,南,普通住宅,35,2018-12-02,235,22025,1.048509949538227
东湖高新,民族大道,清江山水,2008,2008,89栋,7257户,暂无地铁,湖北清江物业有限责任公司武汉分公司,1.8至2.48元/平米/月,湖北清江置业有限责任公司,板楼,https://wh.lianjia.com/ershoufang/104101676480.html,二期四房户型 高层采光无遮挡 业主换房诚心出售,4室2厅1厨2卫,低楼层 (共32层),['共32层'],有,简装,106㎡,南 北,普通住宅,12,2019-01-02,230,21699,1.0329905741216796
东湖高新,民族大道,清江山水,2008,2008,89栋,7257户,暂无地铁,湖北清江物业有限责任公司武汉分公司,1.8至2.48元/平米/月,湖北清江置业有限责任公司,板楼,https://wh.lianjia.com/ershoufang/104101768684.html,光谷软件园 清江山水 精装两房 诚心出售,2室1厅1厨1卫,中楼层 (共11层),['共11层'],有,精装,71.85㎡,南,普通住宅,18,2019-02-17,160,22269,1.0601256783776063
东湖高新,民族大道,清江山水,2008,2008,89栋,7257户,暂无地铁,湖北清江物业有限责任公司武汉分公司,1.8至2.48元/平米/月,湖北清江置业有限责任公司,板楼,https://wh.lianjia.com/ershoufang/104101773696.html,楼层采光好，自住装修，可直接入住,2室2厅1厨1卫,中楼层 (共32层),['共32层'],暂无数据,精装,85.71㎡,东南,普通住宅,5,2019-02-18,200,23335,1.1108730838807959
东湖高新,民族大道,清江山水,2008,2008,89栋,7257户,暂无地铁,湖北清江物业有限责任公司武汉分公司,1.8至2.48元/平米/月,湖北清江置业有限责任公司,板楼,https://wh.lianjia.com/ershoufang/104102115560.html,全南向户型，两证满两年，业主诚心卖,2室2厅1厨1卫,高楼层 (共11层),['共11层'],有,简装,93.2㎡,南,普通住宅,20,2019-05-03,175,18777,0.893887460725507
东湖高新,民族大道,清江山水,2008,2008,89栋,7257户,暂无地铁,湖北清江物业有限责任公司武汉分公司,1.8至2.48元/平米/月,湖北清江置业有限责任公司,板楼,https://wh.lianjia.com/ershoufang/104101456072.html,清江山水 自住精装 中间位置 看房方便,2室2厅1厨1卫,低楼层 (共33层),['共33层'],有,精装,84.7㎡,东南,普通住宅,10,2018-10-23,187,22078,1.0510330381795678
东湖高新,民族大道,清江山水,2008,2008,89栋,7257户,暂无地铁,湖北清江物业有限责任公司武汉分公司,1.8至2.48元/平米/月,湖北清江置业有限责任公司,板楼,https://wh.lianjia.com/ershoufang/104101485778.html,清江山水 毛坯房，中间楼层采光无遮 诚意出售,2室2厅1厨1卫,低楼层 (共25层),['共25层'],有,简装,90.35㎡,南 北,普通住宅,3,2018-10-31,195,21583,1.0274683423783681
东湖高新,民族大道,清江山水,2008,2008,89栋,7257户,暂无地铁,湖北清江物业有限责任公司武汉分公司,1.8至2.48元/平米/月,湖北清江置业有限责任公司,板楼,https://wh.lianjia.com/ershoufang/104101553284.html,清江山水二期.户型方正.后期交易方便快捷.,4室2厅1厨2卫,低楼层 (共32层),['共32层'],有,精装,126.25㎡,南,普通住宅,14,2018-11-21,265,20991,0.9992859183090546
东湖高新,民族大道,清江山水,2008,2008,89栋,7257户,暂无地铁,湖北清江物业有限责任公司武汉分公司,1.8至2.48元/平米/月,湖北清江置业有限责任公司,板楼,https://wh.lianjia.com/ershoufang/104101560716.html,两证满两年，中间楼层，南北通透户型方正，业主诚心卖,3室2厅1厨1卫,中楼层 (共11层),['共11层'],有,精装,91.66㎡,南 北,普通住宅,13,2018-11-24,205,22366,1.0647434066457202
东湖高新,民族大道,清江山水,2008,2008,89栋,7257户,暂无地铁,湖北清江物业有限责任公司武汉分公司,1.8至2.48元/平米/月,湖北清江置业有限责任公司,板楼,https://wh.lianjia.com/ershoufang/104101661244.html,光谷软件园 清江山水 精装带暖气,3室2厅1厨2卫,低楼层 (共33层),['共33层'],有,精装,108㎡,东南,普通住宅,4,2018-12-27,255,23612,1.1240597924402551
东湖高新,民族大道,清江山水,2008,2008,89栋,7257户,暂无地铁,湖北清江物业有限责任公司武汉分公司,1.8至2.48元/平米/月,湖北清江置业有限责任公司,板楼,https://wh.lianjia.com/ershoufang/104101931400.html,清江山水1.2期.精装三房.满两年 .户型方正.交易快捷,3室2厅1厨1卫,低楼层 (共33层),['共33层'],有,简装,100.34㎡,南,普通住宅,6,2019-03-24,222,22125,1.0532704941445301
东湖高新,民族大道,清江山水,2008,2008,89栋,7257户,暂无地铁,湖北清江物业有限责任公司武汉分公司,1.8至2.48元/平米/月,湖北清江置业有限责任公司,板楼,https://wh.lianjia.com/ershoufang/104101996355.html,清江南北通透三房，共24套卖一套少一套,3室2厅1厨1卫,中楼层 (共25层),['共25层'],有,简装,86㎡,南 北,普通住宅,13,2019-04-07,187,21745,1.035180424640579
东湖高新,民族大道,清江山水,2008,2008,89栋,7257户,暂无地铁,湖北清江物业有限责任公司武汉分公司,1.8至2.48元/平米/月,湖北清江置业有限责任公司,板楼,https://wh.lianjia.com/ershoufang/104101074002.html,居家装修 中间层采光无遮挡 诚意出售,2室1厅1厨1卫,高楼层 (共25层),['共25层'],有,精装,81.86㎡,南,普通住宅,37,2018-06-30,175,21378,1.017709225935447
东湖高新,民族大道,清江山水,2008,2008,89栋,7257户,暂无地铁,湖北清江物业有限责任公司武汉分公司,1.8至2.48元/平米/月,湖北清江置业有限责任公司,板楼,https://wh.lianjia.com/ershoufang/104102019802.html,清江山水1.3期精装修两房，湖景房诚心出售,2室2厅1厨1卫,高楼层 (共15层),['共15层'],有,精装,80.83㎡,南,普通住宅,5,2019-04-12,180,22269,1.0601256783776063
东湖高新,民族大道,清江山水,2008,2008,89栋,7257户,暂无地铁,湖北清江物业有限责任公司武汉分公司,1.8至2.48元/平米/月,湖北清江置业有限责任公司,板楼,https://wh.lianjia.com/ershoufang/104100976074.html,居家精装 采光无遮挡 看房方便 诚意出售,2室2厅1厨1卫,高楼层 (共18层),['共18层'],有,精装,94.05㎡,南 北,普通住宅,25,2018-05-12,195,20734,0.9870513186708559
东湖高新,民族大道,清江山水,2008,2008,89栋,7257户,暂无地铁,湖北清江物业有限责任公司武汉分公司,1.8至2.48元/平米/月,湖北清江置业有限责任公司,板楼,https://wh.lianjia.com/ershoufang/104101434166.html,高楼层，业主诚心出售.看房提前预约,2室2厅1厨1卫,高楼层 (共25层),['共25层'],有,简装,79.71㎡,南 北,普通住宅,15,2018-10-17,160,20073,0.9555841188231934
东湖高新,民族大道,清江山水,2008,2008,89栋,7257户,暂无地铁,湖北清江物业有限责任公司武汉分公司,1.8至2.48元/平米/月,湖北清江置业有限责任公司,板楼,https://wh.lianjia.com/ershoufang/104101516438.html,清江山水一期 户型朝南 采光通风好,2室2厅1厨1卫,低楼层 (共11层),['共11层'],有,精装,80.4㎡,南,普通住宅,13,2018-11-09,186,23135,1.10135199466819
东湖高新,民族大道,清江山水,2008,2008,89栋,7257户,暂无地铁,湖北清江物业有限责任公司武汉分公司,1.8至2.48元/平米/月,湖北清江置业有限责任公司,板楼,https://wh.lianjia.com/ershoufang/104101715935.html,清江山水精装一居，环境好，位置好,1室1厅1厨1卫,中楼层 (共11层),['共11层'],有,简装,45.53㎡,南,普通住宅,26,2019-01-17,109,23941,1.139721984194992
东湖高新,民族大道,清江山水,2008,2008,89栋,7257户,暂无地铁,湖北清江物业有限责任公司武汉分公司,1.8至2.48元/平米/月,湖北清江置业有限责任公司,板楼,https://wh.lianjia.com/ershoufang/104100960171.html,清江山水三期 全南两房 居家精装 高楼层 视野开阔,2室2厅1厨1卫,中楼层 (共32层),['共32层'],有,精装,88.85㎡,南,普通住宅,3,2018-05-05,220,24761,1.1787584499666761
东湖高新,民族大道,清江山水,2008,2008,89栋,7257户,暂无地铁,湖北清江物业有限责任公司武汉分公司,1.8至2.48元/平米/月,湖北清江置业有限责任公司,板楼,https://wh.lianjia.com/ershoufang/104101477079.html,光谷软件园清江山水 中间楼层 业主诚心出售,2室1厅1厨1卫,中楼层 (共32层),['共32层'],有,简装,79㎡,南 西南 西,普通住宅,22,2018-10-29,160,20254,0.9642007045606017
东湖高新,民族大道,清江山水,2008,2008,89栋,7257户,暂无地铁,湖北清江物业有限责任公司武汉分公司,1.8至2.48元/平米/月,湖北清江置业有限责任公司,板楼,https://wh.lianjia.com/ershoufang/104101569805.html,中高楼层采光通风好，产证满2，随时看房。,3室2厅1厨1卫,高楼层 (共18层),['共18层'],有,精装,89.79㎡,南 北,普通住宅,3,2018-11-27,198,22052,1.049795296581929
东湖高新,民族大道,清江山水,2008,2008,89栋,7257户,暂无地铁,湖北清江物业有限责任公司武汉分公司,1.8至2.48元/平米/月,湖北清江置业有限责任公司,板楼,https://wh.lianjia.com/ershoufang/104101685843.html,清江山水3.1期  明厨明卫中间楼层 精装入住,2室2厅1厨1卫,低楼层 (共32层),['共32层'],有,精装,80.37㎡,南 北,普通住宅,6,2019-01-05,170,21153,1.0069980005712653
东湖高新,民族大道,清江山水,2008,2008,89栋,7257户,暂无地铁,湖北清江物业有限责任公司武汉分公司,1.8至2.48元/平米/月,湖北清江置业有限责任公司,板楼,https://wh.lianjia.com/ershoufang/104101880111.html,经典户型，中高楼层，采光充足，诚心出售,2室2厅1厨1卫,中楼层 (共32层),['共32层'],有,简装,89㎡,南,普通住宅,4,2019-03-13,190,21349,1.016328667999619
